ID,Label,Conditions,Formula
7363,Sickle cell disease,(8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7970 = 6525) OR ((8036 = 6681 AND (7726 = 6003 AND (7720 = 5993)) OR (8396 = 7004 AND (7792 = 6119))))) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND (((8036 = 6681 AND (7726 = 6003 AND (7720 = 5993)) OR (8396 = 7004 AND (7792 = 6119)))) OR (7970 = 6525)),
7367,Severe comorbidity,((7819 = 6174 AND (7807 = 6147))) AND () OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7819 = 6174 AND (7807 = 6147 AND (7671 = 5892)))) OR (8342 = 6913 AND AGE > 60 AND AGE < 5479) AND ((7845 = 6242 AND (8380 = 6966 AND (7671 = 5892)))) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((8404 = 7022 AND (((11937 = 10390 AND (8356 = 6927 AND (7378 = 5396 AND (7871 = 6297) OR (8026 = 6661)))) OR (11937 = 10389 AND (8356 = 6927 AND (7378 = 5396 AND (7871 = 6297) OR (8026 = 6661))))) OR (((8434 = 7045 AND (7842 = 6235)) OR (7833 = 6204 AND (7842 = 6234)) OR (7451 = 5519 AND (7569 = 5684 AND (7842 = 6234) OR (7842 = 6235))) OR (7839 = 6221 AND (7842 = 6233)) AND (7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927))))) OR (7819 = 6171 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927)))))) OR (7819 = 6174 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927)))))) OR (7378 = 5397) OR ((7459 = 5526 AND (7368 = 5377) OR (7368 = 5379)) AND (7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927))))) OR ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927))))) OR (7734 = 6015 AND (7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927))))) OR (7832 = 6201 AND (8355 = 6926 AND (8356 = 6927))) OR (7832 = 6200 AND (8355 = 6926 AND (8356 = 6927))) OR (8356 = 6928) OR (7835 = 6208 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927))))) AND (7819 = 6174 AND ((7823 = 6181) OR (7807 = 6147) AND (7818 = 6169) OR (7817 = 6167))) OR (7819 = 6171 AND ((7823 = 6181) OR (7807 = 6147) AND (7818 = 6169) OR (7817 = 6167))) OR (((8434 = 7045)) OR (7836 = 6212 AND (7368 = 5379)) OR (7549 = 5659 AND (7368 = 5379)) OR (7558 = 5672 AND (7368 = 5379)) OR (7459 = 5526) OR ((7451 = 5519 AND (7569 = 5684 AND (7354 = 5347) OR (7354 = 5348) OR (7354 = 5349) OR (7354 = 5346))) OR (7839 = 6221 AND (7354 = 5345)) OR (7833 = 6204 AND (7354 = 5346) OR (7354 = 5347) OR (7354 = 5348) OR (7354 = 5349)) OR (8434 = 7045 AND (7354 = 5351))) AND ((7823 = 6181) OR (7807 = 6147) AND (7811 = 6155 AND (7818 = 6169) OR (7817 = 6167)) OR ((8402 = 7016 AND (8469 = 7108)) OR (7519 = 5602 AND (8469 = 7102) OR (8469 = 7103) OR (8469 = 7104) OR (8469 = 7105) OR (8469 = 7106)) OR (7538 = 5638 AND (8469 = 7102) OR (8469 = 7103) OR (8469 = 7104) OR (8469 = 7105)) OR (7537 = 5634 AND (8469 = 7103) OR (8469 = 7104) OR (8469 = 7102)) OR (7919 = 6407 AND (8469 = 7102) OR (8469 = 7103)) AND (7817 = 6167) OR (7818 = 6169)))) OR ((7823 = 6181) OR (7807 = 6147) AND (7811 = 6155 AND (7818 = 6169) OR (7817 = 6167)) OR ((8402 = 7016 AND (8469 = 7108)) OR (7519 = 5602 AND (8469 = 7102) OR (8469 = 7103) OR (8469 = 7104) OR (8469 = 7105) OR (8469 = 7106)) OR (7538 = 5638 AND (8469 = 7102) OR (8469 = 7103) OR (8469 = 7104) OR (8469 = 7105)) OR (7537 = 5634 AND (8469 = 7103) OR (8469 = 7104) OR (8469 = 7102)) OR (7919 = 6407 AND (8469 = 7102) OR (8469 = 7103)) AND (7817 = 6167) OR (7818 = 6169))) OR (7819 = 6173 AND ((7823 = 6181) OR (7807 = 6147) AND (7818 = 6169) OR (7817 = 6167)))))),
7372,Superficial wound,"",
8465,Respiratory rate (breaths/min),"",
8409,Hemoglobin (g/dL),"",
7651,Is the infant receiving breast milk only ? ,((7600 = 5764) OR (7600 = 5763) OR (7600 = 5765)) AND (),
7755,Treating clinical severe infection when referral not feasible/acceptable,"",
7645,Othe bleeding is present ,"",
7697,Painful / tender to touch,"",
7430,Suspicion of clavicular fracture,"",
7756,Refer to MCH or RCH clinic for vaccination,"",
8718,Hypoglycemia,"",
7640,Petechiae or bruising and/or oedema progressing/increasing ,"",
7760,Is parenteral Amoxicillin / Clavulanic acid (IV/IM) available?,"",
7757,Treating skin infection at home when referral not feasible/acceptable,"",
7759,Treating critical illness when referral not feasible/acceptable ,"",
7431,Abdominal hematoma,"",
7699,Small vesicles with clear liquid,"",
8897,Surgical condition,"",
7433,RR > 30,"",[VS5]
7616,Omphalitis or cord care clinic,"",
8739,Road traffic accident,"",
8887,Schistosomiasis,"",
7436,Length (cm),"",
7404,Scrotal discoloration ,"",
7735,Severe abdominal condition,"",
7403,Chest indrawing,"",
7736,Mastoiditis,"",
7754,Severe pneumonia,"",
7419,Unknown HIV status of mother,"",
7967,Surgical drainage possible,"",
7561,Severe abdominal pain,"",
7421,Mixed feeding,"",
7422,HIV test,"",
7719,Severe Croup,"",
10093,Nitrofurantoin PO,"",
7690,Vomiting or diarrhea ,"",
7763,Suspicion of meningitis,"",
7578,Did the infant's biologic mother receive an HIV test during the pregnancy for this young infant?,"",
7579,Is the young infant still taking an antibiotic treatment ? ,"",
7605,YI Severe dehydration,((7649 = 5846)) AND ((8352 = 6924 AND AGE > 3 AND AGE < 60) AND ((8077 = 6766 AND (7516 = 5595))) OR (7521 = 5607 AND AGE > 1 AND AGE < 60) AND ((8434 = 7044 AND (8115 = 6862) OR (8116 = 6864) OR (8124 = 6883))) OR (8352 = 6924 AND AGE > 1 AND AGE < 60) AND ((8070 = 6751 AND (8077 = 6766 AND (7516 = 5595)) OR (7516 = 5596))) OR (8352 = 6924 AND AGE > 1 AND AGE < 60) AND ((7477 = 5548 AND (7625 = 5803 AND (8434 = 7043))) OR (7477 = 5546 AND (7625 = 5803 AND (8434 = 7043))))),
7588,Is the infant feeding well currently? ,"",
7567,Weight category for Dihydroartemisinin-Piperaquine,"",[BM1]
7589,Birth weight from records (kg),"",
7608,Refer (very urgent),"",
7591,"Umbilicus red, swollen, or oozing pus","",
7570,"Abnormal presentation from birth (anomaly, malformation)","",
7571,"Accident, trauma or injury","",
7577,Antibiotic name,"",
7575,When did the young infant stop taking the antibiotic ? ,"",
7576,Antibiotic type,"",
7587,Fastbreathing (RR >=60 BPM) first count,"",[VS5]
7592,Abnormal body temperature,"",
7582,Has the infant's mother received an HIV test before?,"",
7584,Poor feeding,"",
7585,IMCI Severe pneumonia,"",
7594,Moderate dehydration,"",
7595,Poor movement,"",
7601,Feeding problem,"",
7602,HIV Exposed or high risk,"",
7603,Fastbreathing (RR >=60 BPM) second count,"",[VS5]
7611,Is referral possible?,"",
7613,Refer for KMC,"",
7644,Other skin problem,"",
7618,Lactation counselling (refer),"",
7643,Bruising/oedema present from within 24 hours of birth ? ,"",
7772,Bluish or purplish discoloration in mouth (Central cyanosis),"",
7407,Scrotal swelling,"",
7777,Cold skin with Capillary refill >3 sec AND Weak fast pulse,"",
7673,"Odd looking, unusual or abnormal appearance","",
8082,"Age 2-9m, >/=9m-12y, >/=12y","",ToMonth
8721,Diarrhea with some dehydration,"",
7392,Other (specify),"",
7619,HIV positive,((7842 = 6233 AND ((7823 = 6181) OR (7807 = 6147) AND (7671 = 5892)))) AND () OR ((7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927))))) AND ((8372 = 6950 AND AGE > 1826) AND (((7823 = 6181) OR (7807 = 6147) AND (7670 = 5888)))) OR ((7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) AND (((7871 = 6297) OR (8397 = 7006 AND (7878 = 6313) OR (7647 = 5841)) OR (8397 = 7005 AND (7878 = 6313) OR (7647 = 5841)) OR ((7841 = 6229) OR (7882 = 6320) OR (7841 = 6227) OR (7882 = 6322) OR (7882 = 6323) OR (7841 = 6230) OR (7883 = 6325) OR (7883 = 6326) OR (7883 = 6328) OR (7882 = 6321) AND (((7647 = 5841) AND (8026 = 6661) OR (7878 = 6313 AND (8026 = 6660))) AND (7647 = 5841) OR (7878 = 6313))) OR (8026 = 6661 AND (7878 = 6313)) OR (8063 = 6736 AND (7878 = 6313) OR (7647 = 5841))) AND () OR ((8397 = 7006 AND (7878 = 6313) OR (7647 = 5841)) OR (8397 = 7005 AND (7878 = 6313) OR (7647 = 5841)) OR ((7841 = 6229) OR (7882 = 6320) OR (7841 = 6227) OR (7882 = 6322) OR (7882 = 6323) OR (7841 = 6230) OR (7883 = 6325) OR (7883 = 6326) OR (7883 = 6328) OR (7882 = 6321) AND (((7647 = 5841) AND (8026 = 6661) OR (7878 = 6313 AND (8026 = 6660))) AND (7878 = 6313) OR (7647 = 5841))) OR (8026 = 6661 AND (7878 = 6313)) OR (8063 = 6736 AND (7647 = 5841) OR (7878 = 6313)) OR (7871 = 6297)) AND () OR (((7823 = 6181) OR (7807 = 6147))) AND () OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479)),
7620,When to return for follow up,"",
8890,Sexually transmitted infection (STI),"",
7621,Diaper rash,"",
7622,Jaundice,"",
7780,Major trauma,"",
7624,Fever without obvious source,"",
7626,Worsening sx for dysentery,"",
7642,Severe laceration,"",
8920,Suspected severe malaria,"",
8746,Neonatal sepsis,"",
7641,Substantial bruising,"",
7646,Less than 8 feeds in 24 hours,"",
7652,What food is the infant receiving?,((7651 = 5849 AND (7600 = 5764) OR (7600 = 5763) OR (7600 = 5765))) AND () OR ((7516 = 5595 AND (7600 = 5765) OR (7600 = 5764) OR (7600 = 5763))) AND (),
8745,Do not select,"",
8744,Persistent diarrhea,"",
7425,Skin problem,"",
8878,Measles,"",
8872,Fracture,"",
8877,Jaundice,"",
8895,Snake / insect bite,"",
23650,Both Ampicillin and Gentamicin Unavailable,(8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7399 = 5439) OR (10075 = 8483)) OR (7875 = 6307 AND AGE > 60 AND AGE < 5479) AND ((7399 = 5439 AND ((7889 = 6340) OR (8026 = 6661) OR (7879 = 6315) AND ((7823 = 6181) OR (7807 = 6147)))) OR (10075 = 8483 AND ((7889 = 6340) OR (8026 = 6661) OR (7879 = 6315) AND ((7823 = 6181) OR (7807 = 6147))))) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7399 = 5439) OR (10075 = 8483)),
8919,Suspected malaria,"",
8903,Wound,"",
7573,When did the young infant start the antibiotic treatment ? ,"",
8722,Diarrhea with severe dehydration,"",
7437,Other skin lesion,"",
7423,Small or very small baby,"",
7683,Observe how the infant is feeding ? ,"",
7590,Where were the drugs/medications for the young infant obtained ? ,"",
7408,Severe pain or deformation,"",
7657,Age 6m to 10y for very low WFA,"",ToMonth
7409,Abdominal Colic ,"",
7885,Hard stool,"",
7439,Extensive folliculitis skin disease,"",
7684,Raised or swollen,"",
7393,Unable to turn head,"",
7650,"Eye, ear or mouth problem","",
7394,Improvement after 3 days of antibiotics treatment ,"",
8429,Zinc sulfate po,"",
7663,Bumps on sole of feet or palms of hands,"",
7920,Last deworming treatment,"",
7395,Sudden onset (<12h),"",
7417,Bite wound,"",
7669,"Abnormal presentation from birth (anomaly, malformation)","",
8778,333,"",
7420,Abdominal pain on palpation,"",
7678,Formula correctly and hygenically prepared,"",
7676,Well attached to breast,"",
7677,Is the infant receiving breast milk ?,"",
7675,Severe pallor,"",
7679,Using bottle to feed,"",
7685,Sucking effectively,"",
7693,Worsening of clinical status after 4 hours in clinic,"",
7680,Giving appropriate replacement feeds,"",
7681,Giving sufficient replacement feeds,"",
7682,Tiring OR sweating during breastfeeding,"",
7686,Bilious (green) vomit,"",
7687,Infant virological HIV test,"",
7688,Projectile vomiting,"",
7689,Infant received breast milk in >= 6 weeks,"",
8758,"Eye disease, non-infectious","",
7441,Distal forearm fracture that is not an open fracture or severe deformation in child < 5 years old,"",
7884,Decreased frequency of defecation,"",
7990,Is Ceftriaxone available ? ,"",
8083,"9m - 12y, >/=12y","",ToMonth
11920,Resolved diarrhea,"",
7379,Poor feeding,"",
7383,Tender cervical lymph node,"",
7384,Petechia on the palate,"",
7972,Gestational age at delivery from records (weeks),"",
7380,Ear discharge in both ears,"",
7986,Is Mupirocin cream 2% available?,"",
7988,Is Artemether/Lumefantrine available?,"",
7440,Miliaria crystallina (heat rash),"",
7385,Joachim score,"",
7390,Severe genital itching,"",
8028,Skin / soft tissue wound,"",
7412,Lactation instructions,"",
7426,Pain,"",
7429,Burn of the face,"",
7405,"Headache explained by other disease (malaria, febrile illness, dehydration) ","",
7406,Anal itching,"",
8921,Tooth pain,"",
7414,Dehydration Plan C,"",
7457,IMCI lactation counselling for newborn to 1 week ,"",
7460,IMCI lactation counselling for 1 week to 6 months,"",
7466,Refer for specialized outpatient management: Ophtalmology 2,"",
8453,"Unconscious, lethargic, unable to drink",(8341 = 6912 AND AGE > 60 AND AGE < 5479),
7473,Oral rehydration salts,"",
7478,Urgent referral for specialized management: surgical,"",
7479,Follow Health facility protocol for confirming HIV status,"",
7475,Weight for age Z-score lower than at previous consultation (review of child health records if available),"",
7721,Management for severe comorbidities,"",
8922,Typhoid fever,"",
7799,Extremity pain,"",
7800,Joint swelling,"",
7840,IMCI fast breathing ,"",[VS5]
8904,Diarrhea with severe dehydration,"",
8770,Bronchial asthma,"",
7891,Severe abdominal distension,"",
7892,Single joint pain,"",
8905,Diarrhea with some dehydration,"",
8416,Griseofulvin po,"",
7934,Prevention and screening,"",
7942,Hearing loss,"",
7943,Suspicion of foreign object in ear,"",
7950,Inguinal/groin pain or swelling,"",
8452,Diarrhea and Vomiting,((7647 = 5841) OR (7878 = 6313)) AND () OR ((7878 = 6313) OR (7647 = 5841)) AND () OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7647 = 5841) OR (7878 = 6313 AND (8026 = 6660))),
8135,Referral to HIV clinic?,"",
8023,Severe wound,"",
8025,Chin turning toward the opposite side,"",
8128,Severe abdominal pain,"",
8133,Referral for RCH clinic?,"",
8056,Is Malathion lotion 0.5% available ? ,"",
8153,Azithromycin po (STI),"",
8100,Capacity/skill available to incise and drain at the clinic,"",
8134,Referral for malnutrition clinic?,"",
8882,Do not select,"",
8136,Referral for TB investigations?,"",
8105,Convulsing now,"",
8117,Fever continues despite full completion of 1st line anti-malarial treatment ,"",
8118,What malaria treatment did the patient just finish?,"",
8123,Is the infant worse than when they first consulted for pneumonia or severe pneumonia?,"",
8212,Erythromycin eye ointment/drop,"",
8137,Referral for other outpatient consultation?,"",
8171,Mupirocin cream 2%,"",
8176,Malathion lotion 0.5%,"",
8161,Dihydroartemisinin-Piperaquine po (Weight <25kg),"",
8428,Vitamin A po (retinol),"",
8200,Dihydroartemisinin - Piperaquine po (Weight >=25kg),"",
11921,Concern for feeding problem/ lack of weight gain,"",
8907,Hyperglycemia,"",
8206,DELETE - Ceftriaxone IV/IM,"",
8213,DELETE - Ceftriaxone single dose IM for YI,"",
8214,Cloxacillin IM pre-referral,"",
8310,Provide sterile wound care,"",
8290,Iron supplementation 2 weeks after febrile illness,"",
8291,Oral medication instructions,"",
8295,Isolation skin,"",
8323,Return 3 days if fast breathing,"",
8430,Multivitamin,"",
8382,Heart rate in percentile,"",
8449,Reasons to do Hb,(8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7842 = 6233 AND ((7823 = 6181) OR (7807 = 6147) AND (7671 = 5892)))) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7958 = 6497)),
8427,Oral Rehydration Salts (ORS) po,"",
8440,Reassess dehydration after 6 hours,"",
11923,Feeding problem (lactation),"",
11924,Feeding problem (Insufficient feeds),"",
11925,Concern for congenital syndrome or malformation,"",
7428,Not acting normal,"",
8442,Severe malnutrition,((7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) AND (((7871 = 6297) OR (8397 = 7006 AND (7878 = 6313) OR (7647 = 5841)) OR (8397 = 7005 AND (7878 = 6313) OR (7647 = 5841)) OR ((7841 = 6229) OR (7882 = 6320) OR (7841 = 6227) OR (7882 = 6322) OR (7882 = 6323) OR (7841 = 6230) OR (7883 = 6325) OR (7883 = 6326) OR (7883 = 6328) OR (7882 = 6321) AND (((7647 = 5841) AND (8026 = 6661) OR (7878 = 6313 AND (8026 = 6660))) AND (7647 = 5841) OR (7878 = 6313))) OR (8026 = 6661 AND (7878 = 6313)) OR (8063 = 6736 AND (7878 = 6313) OR (7647 = 5841))) AND () OR ((8397 = 7006 AND (7878 = 6313) OR (7647 = 5841)) OR (8397 = 7005 AND (7878 = 6313) OR (7647 = 5841)) OR ((7841 = 6229) OR (7882 = 6320) OR (7841 = 6227) OR (7882 = 6322) OR (7882 = 6323) OR (7841 = 6230) OR (7883 = 6325) OR (7883 = 6326) OR (7883 = 6328) OR (7882 = 6321) AND (((7647 = 5841) AND (8026 = 6661) OR (7878 = 6313 AND (8026 = 6660))) AND (7878 = 6313) OR (7647 = 5841))) OR (8026 = 6661 AND (7878 = 6313)) OR (8063 = 6736 AND (7647 = 5841) OR (7878 = 6313)) OR (7871 = 6297)) AND () OR (((7823 = 6181) OR (7807 = 6147))) AND () OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479)) OR ((7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927))))) AND ((8372 = 6950 AND AGE > 1826) AND (((7823 = 6181) OR (7807 = 6147) AND (7670 = 5888)))) OR (8346 = 6919 AND AGE > 60 AND AGE < 5479) AND ((8092 = 6807 AND (8033 = 6675))) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479),
8446,GI Danger signs,(8341 = 6912 AND AGE > 60 AND AGE < 5479) AND (((7823 = 6181) OR (7807 = 6147) AND (7671 = 5892))),
8447,Danger sign (Med History),(8341 = 6912 AND AGE > 365 AND AGE < 5479) AND ((7695 = 5944 AND ((8402 = 7016 AND (8469 = 7108)) OR (7519 = 5602 AND (8469 = 7102) OR (8469 = 7103) OR (8469 = 7104) OR (8469 = 7105) OR (8469 = 7106)) OR (7538 = 5638 AND (8469 = 7102) OR (8469 = 7103) OR (8469 = 7104) OR (8469 = 7105)) OR (7537 = 5634 AND (8469 = 7103) OR (8469 = 7104) OR (8469 = 7102)) OR (7919 = 6407 AND (8469 = 7102) OR (8469 = 7103)) AND (7817 = 6167 AND (7841 = 6228) OR (7841 = 6227) OR (7841 = 6229)) OR (7818 = 6169 AND (7841 = 6229) OR (7841 = 6228) OR (7841 = 6227))) OR (7811 = 6155 AND (7817 = 6167 AND (7841 = 6228) OR (7841 = 6227) OR (7841 = 6229)) OR (7818 = 6169 AND (7841 = 6229) OR (7841 = 6228) OR (7841 = 6227))))) OR (8341 = 6912 AND AGE > 365 AND AGE < 2191) AND ((7835 = 6209 AND (7819 = 6173 AND ((7823 = 6181) OR (7807 = 6147) AND (8355 = 6926 AND (8356 = 6927 AND (7832 = 6199))))) OR (7819 = 6172 AND ((7823 = 6181) OR (7807 = 6147) AND (8355 = 6926 AND (8356 = 6927 AND (7832 = 6199))))))) OR (8343 = 6916 AND AGE > 60 AND AGE < 5479) AND ((8355 = 6925 AND (8356 = 6927 AND (7909 = 6385 AND (7958 = 6497))))) OR (8343 = 6916 AND AGE > 60 AND AGE < 5479) AND ((7877 = 6311 AND (7671 = 5892))) OR (8343 = 6916 AND AGE > 60 AND AGE < 5479) AND ((7906 = 6379 AND (7958 = 6497))) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7818 = 6170 AND (7671 = 5892)) OR (7817 = 6168 AND (7671 = 5892))) OR (8346 = 6919 AND AGE > 60 AND AGE < 5479) AND ((7541 = 5642 AND (7918 = 6403 AND (8394 = 7000 AND (7671 = 5892))))) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7819 = 6174 AND ((7823 = 6181) OR (7807 = 6147) AND (7818 = 6169) OR (7817 = 6167))) OR (7819 = 6171 AND ((7823 = 6181) OR (7807 = 6147) AND (7818 = 6169) OR (7817 = 6167))) OR (((8434 = 7045)) OR (7836 = 6212 AND (7368 = 5379)) OR (7549 = 5659 AND (7368 = 5379)) OR (7558 = 5672 AND (7368 = 5379)) OR (7459 = 5526) OR ((7451 = 5519 AND (7569 = 5684 AND (7354 = 5347) OR (7354 = 5348) OR (7354 = 5349) OR (7354 = 5346))) OR (7839 = 6221 AND (7354 = 5345)) OR (7833 = 6204 AND (7354 = 5346) OR (7354 = 5347) OR (7354 = 5348) OR (7354 = 5349)) OR (8434 = 7045 AND (7354 = 5351))) AND ((7823 = 6181) OR (7807 = 6147) AND (7811 = 6155 AND (7818 = 6169) OR (7817 = 6167)) OR ((8402 = 7016 AND (8469 = 7108)) OR (7519 = 5602 AND (8469 = 7102) OR (8469 = 7103) OR (8469 = 7104) OR (8469 = 7105) OR (8469 = 7106)) OR (7538 = 5638 AND (8469 = 7102) OR (8469 = 7103) OR (8469 = 7104) OR (8469 = 7105)) OR (7537 = 5634 AND (8469 = 7103) OR (8469 = 7104) OR (8469 = 7102)) OR (7919 = 6407 AND (8469 = 7102) OR (8469 = 7103)) AND (7817 = 6167) OR (7818 = 6169)))) OR ((7823 = 6181) OR (7807 = 6147) AND (7811 = 6155 AND (7818 = 6169) OR (7817 = 6167)) OR ((8402 = 7016 AND (8469 = 7108)) OR (7519 = 5602 AND (8469 = 7102) OR (8469 = 7103) OR (8469 = 7104) OR (8469 = 7105) OR (8469 = 7106)) OR (7538 = 5638 AND (8469 = 7102) OR (8469 = 7103) OR (8469 = 7104) OR (8469 = 7105)) OR (7537 = 5634 AND (8469 = 7103) OR (8469 = 7104) OR (8469 = 7102)) OR (7919 = 6407 AND (8469 = 7102) OR (8469 = 7103)) AND (7817 = 6167) OR (7818 = 6169))) OR (7819 = 6173 AND ((7823 = 6181) OR (7807 = 6147) AND (7818 = 6169) OR (7817 = 6167)))),
8450,Consider referral for further investigation,"",
11922,Concern for congenital heart disease,"",
8443,Med Hx CNS Danger signs,(8372 = 6950 AND AGE > 1826) AND (((7823 = 6181) OR (7807 = 6147) AND (7670 = 5888))),
8466,"Does the child drink eagerly, thirsty?","",
11926,Minor anomaly or malformation,"",
7449,Weight for length,"",
7416,Major burn,"",
7434,BMI,"",[BM1] / (([BM52] / 100) * ([BM52] / 100))
11935,Loose or liquid stools,((8026 = 6661) OR (7878 = 6313 AND (8026 = 6660))) AND (((7647 = 5841) OR (7878 = 6313)) AND () OR ((7878 = 6313) OR (7647 = 5841)) AND () OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7647 = 5841) OR (7878 = 6313 AND (8026 = 6660)))),
7472,"Eye, ear or mouth problem","",
7717,Severe difficult breathing needing referral,"",
10466,TO BE DELETED,"",
7789,Heart rate (beats per minute),"",
11994,Symptome x,"",
7821,Unconscious,"",
8875,Influenza,"",
8735,"Skin Condition, non-infectious","",
8867,Epilepsy,"",
7724,Suspicion of foreign object in airways,"",
7733,Complicated prolonged fever,"",
7738,Severe eye disease,"",
8750,Jaundice,"",
8913,Non-severe abdominal condition,"",
8914,Osteomyelitis / septic arthritis,"",
8021,Wheezing,"",
8915,Pelvic Inflammatory disease,"",
8069,Infant given any other food or fluids besides formula or breastmilk?,"",
8059,Is oral Dihydroartemisinin-Piperaquine available ?,"",
8097,Obstructed or absent breathing,"",
7506,Mild/Moderate anemia Score per age,"",
8736,Sickle cell disease,"",
8369,Severe respiratory distress or blue discoloration in mouth (central cyanosis),"",
8374,Identifiable source of fever?,"",
8439,Pus draining from eye,"",
30779,Unimproved conjunctivitis,"",
30780,Improved conjunctivitis,"",
30783,Severe Croup,(8341 = 6912 AND AGE > 182 AND AGE < 1826) AND ((7812 = 6157 AND (7796 = 6127 AND (7828 = 6192 AND (7818 = 6169 AND (7349 = 5335)))) OR (7825 = 6186 AND (7817 = 6167 AND (7349 = 5335))))),
30784,Mild croup,(8341 = 6912 AND AGE > 182 AND AGE < 1826) AND ((7812 = 6158 AND (7796 = 6127 AND (7828 = 6192 AND (7818 = 6169 AND (7349 = 5335)))) OR (7825 = 6186 AND (7817 = 6167 AND (7349 = 5335))))),
